model,seed,week,factors_stressed_true,factors_named,week_cost,stockout
x-ai-grok-4.5,33,17,demand;supplier,demand;freight;quality;supplier,277,0
x-ai-grok-4.5,33,18,demand;supplier,disruption;supplier,238,0
x-ai-grok-4.5,33,19,demand;disruption,demand;disruption;freight,292,0
x-ai-grok-4.5,33,20,demand;disruption,disruption;freight;port,937,1
x-ai-grok-4.5,33,21,demand;disruption,disruption;freight,788,1
x-ai-grok-4.5,33,22,demand;disruption,demand;disruption,747,1
x-ai-grok-4.5,33,23,disruption,demand;disruption,669,0
x-ai-grok-4.5,33,24,disruption,demand;disruption,197,0
x-ai-grok-4.5,33,25,disruption;port;supplier,demand;disruption;port,230,0
x-ai-grok-4.5,33,26,disruption;port;supplier,,286,0
x-ai-grok-4.5,36,1,,demand,170,0
x-ai-grok-4.5,36,2,,demand;port,198,0
x-ai-grok-4.5,36,3,,demand;freight;supplier,236,0
x-ai-grok-4.5,36,4,,demand,186,0
x-ai-grok-4.5,36,5,,demand;freight;supplier,156,0
x-ai-grok-4.5,36,6,,freight,279,0
x-ai-grok-4.5,36,7,,demand,204,0
x-ai-grok-4.5,36,8,,demand;freight,182,0
x-ai-grok-4.5,36,9,demand,freight,177,0
x-ai-grok-4.5,36,10,demand,demand;freight;supplier,200,0
x-ai-grok-4.5,36,11,demand,freight,294,0
x-ai-grok-4.5,36,12,demand,,198,0
x-ai-grok-4.5,36,13,,,251,0
x-ai-grok-4.5,36,14,,demand,213,0
x-ai-grok-4.5,36,15,,,184,0
x-ai-grok-4.5,36,16,,,212,0
x-ai-grok-4.5,36,17,,demand;disruption,347,0
x-ai-grok-4.5,36,18,disruption,demand;disruption;freight;port,153,0
x-ai-grok-4.5,36,19,disruption,disruption,533,0
x-ai-grok-4.5,36,20,,disruption;freight,376,0
x-ai-grok-4.5,36,21,,demand;disruption,245,0
x-ai-grok-4.5,36,22,,disruption;freight;supplier,228,0
x-ai-grok-4.5,36,23,,,271,0
x-ai-grok-4.5,36,24,,demand;quality,209,0
x-ai-grok-4.5,36,25,,,190,0
x-ai-grok-4.5,36,26,,,133,0
x-ai-grok-4.5,39,1,,freight,152,0
x-ai-grok-4.5,39,2,,demand;freight,227,0
x-ai-grok-4.5,39,3,,demand;freight,64,0
x-ai-grok-4.5,39,4,,demand;freight;quality,47,0
x-ai-grok-4.5,39,5,,demand,135,0
x-ai-grok-4.5,39,6,,demand,174,1
x-ai-grok-4.5,39,7,,demand,615,1
x-ai-grok-4.5,39,8,,freight;port,79,0
x-ai-grok-4.5,39,9,freight;port,port,350,1
x-ai-grok-4.5,39,10,freight;port,disruption;freight;port,869,0
x-ai-grok-4.5,39,11,freight,demand;freight,399,0
x-ai-grok-4.5,39,12,freight,freight;quality,76,0
x-ai-grok-4.5,39,13,freight,demand;freight,54,0
x-ai-grok-4.5,39,14,freight,disruption;freight;supplier,32,0
x-ai-grok-4.5,39,15,,demand;supplier,38,0
x-ai-grok-4.5,39,16,supplier,quality;supplier,350,1
x-ai-grok-4.5,39,17,demand,supplier,655,0
x-ai-grok-4.5,39,18,demand,demand,689,1
x-ai-grok-4.5,39,19,demand,,643,0
x-ai-grok-4.5,39,20,demand,demand;disruption;freight;supplier,91,0
x-ai-grok-4.5,39,21,freight,disruption;freight;port,419,0
x-ai-grok-4.5,39,22,demand;disruption;freight,disruption;freight;port,846,0
x-ai-grok-4.5,39,23,demand;disruption;freight,disruption;freight,70,0
x-ai-grok-4.5,39,24,demand;freight,freight,339,1
x-ai-grok-4.5,39,25,demand;freight,freight,356,0
x-ai-grok-4.5,39,26,freight,,37,0
x-ai-grok-4.5,44,1,demand,demand;freight,122,0
x-ai-grok-4.5,44,2,demand,demand;supplier,128,0
x-ai-grok-4.5,44,3,demand;supplier,disruption;supplier,103,0
x-ai-grok-4.5,44,4,demand;supplier,supplier,589,0
x-ai-grok-4.5,44,5,supplier,demand;freight;supplier,237,0
x-ai-grok-4.5,44,6,port;supplier,freight;port;supplier,120,0
x-ai-grok-4.5,44,7,,freight,97,0
x-ai-grok-4.5,44,8,,demand,229,0
x-ai-grok-4.5,44,9,,demand;freight;quality;supplier,92,0
x-ai-grok-4.5,44,10,supplier,demand;disruption;port,160,0
x-ai-grok-4.5,44,11,supplier,supplier,338,0
x-ai-grok-4.5,44,12,supplier,freight;supplier,179,0
x-ai-grok-4.5,44,13,supplier,freight,202,0
x-ai-grok-4.5,44,14,,disruption;port,90,0
x-ai-grok-4.5,44,15,port,disruption;freight;port,909,0
x-ai-grok-4.5,44,16,port,freight;port,1102,0
x-ai-grok-4.5,44,17,port,disruption;freight;port,719,1
x-ai-grok-4.5,44,18,disruption;port,demand;disruption;freight;port,739,1
x-ai-grok-4.5,44,19,disruption;freight;port,disruption;freight;port,739,1
x-ai-grok-4.5,44,20,disruption;freight,disruption;freight,469,0
x-ai-grok-4.5,44,21,disruption;freight,demand;disruption;freight;supplier,154,0
x-ai-grok-4.5,44,22,disruption;freight,demand;disruption;freight,127,0
x-ai-grok-4.5,44,23,disruption;freight,disruption;freight,103,0
x-ai-grok-4.5,44,24,disruption,disruption;freight,79,0
x-ai-grok-4.5,44,25,disruption,disruption,370,0
x-ai-grok-4.5,44,26,disruption;supplier,,83,0
x-ai-grok-4.5,53,1,,demand,165,0
x-ai-grok-4.5,53,2,,freight,203,0
x-ai-grok-4.5,53,3,demand,freight,223,0
x-ai-grok-4.5,53,4,demand,demand;freight;quality;supplier,187,0
x-ai-grok-4.5,53,5,demand,demand;freight;supplier,228,0
x-ai-grok-4.5,53,6,demand;port,demand;disruption;freight;port;supplier,733,1
x-ai-grok-4.5,53,7,demand,demand,556,0
x-ai-grok-4.5,53,8,demand,port;supplier,184,0
x-ai-grok-4.5,53,9,demand,demand,192,0
x-ai-grok-4.5,53,10,demand;port,port,271,0
x-ai-grok-4.5,53,11,port,disruption;port,507,0
x-ai-grok-4.5,53,12,demand;port,port,660,0
x-ai-grok-4.5,53,13,demand;port,disruption;port;quality;supplier,748,0
x-ai-grok-4.5,53,14,demand;port,disruption;port,947,1
x-ai-grok-4.5,53,15,demand,disruption,667,0
x-ai-grok-4.5,53,16,,demand;disruption;quality,289,0
x-ai-grok-4.5,53,17,,demand;disruption,224,0
x-ai-grok-4.5,53,18,,supplier,200,0
x-ai-grok-4.5,53,19,supplier,demand;supplier,184,0
x-ai-grok-4.5,53,20,supplier,supplier,163,0
x-ai-grok-4.5,53,21,supplier,supplier,168,0
x-ai-grok-4.5,53,22,supplier,,121,0
x-ai-grok-4.5,53,23,,,104,0
x-ai-grok-4.5,53,24,,demand;supplier,94,0
x-ai-grok-4.5,53,25,,,74,0
x-ai-grok-4.5,53,26,port,,55,0
x-ai-grok-4.5,58,1,,demand;freight,235,0
x-ai-grok-4.5,58,2,demand,demand,146,0
x-ai-grok-4.5,58,3,demand,demand;supplier,161,0
x-ai-grok-4.5,58,4,,demand;port,205,0
x-ai-grok-4.5,58,5,,demand;quality,167,0
x-ai-grok-4.5,58,6,,demand;supplier,176,0
x-ai-grok-4.5,58,7,port,port;supplier,225,0
x-ai-grok-4.5,58,8,port;supplier,disruption;freight;port;supplier,862,0
x-ai-grok-4.5,58,9,disruption;port;supplier,disruption;freight;port;supplier,968,0
x-ai-grok-4.5,58,10,disruption;freight;port;supplier,disruption;freight;port;supplier,1165,0
x-ai-grok-4.5,58,11,freight;port;supplier,disruption;freight;supplier,1438,0
x-ai-grok-4.5,58,12,demand;port,disruption;port,767,0
x-ai-grok-4.5,58,13,demand;port,demand;freight;port,955,1
x-ai-grok-4.5,58,14,demand;port,port,1045,1
x-ai-grok-4.5,58,15,demand,quality,681,0
x-ai-grok-4.5,58,16,,quality;supplier,193,0
x-ai-grok-4.5,58,17,port,demand;freight;port;supplier,170,0
x-ai-grok-4.5,58,18,,demand,153,0
x-ai-grok-4.5,58,19,,demand;freight;supplier,138,0
x-ai-grok-4.5,58,20,,demand,116,0
x-ai-grok-4.5,58,21,demand,,246,0
x-ai-grok-4.5,58,22,demand,demand,231,0
x-ai-grok-4.5,58,23,demand;quality,demand;quality,236,0
x-ai-grok-4.5,58,24,demand;quality,freight;quality,294,0
x-ai-grok-4.5,58,25,quality,demand,245,0
x-ai-grok-4.5,58,26,quality,,105,0
x-ai-grok-4.5,60,1,,demand;quality;supplier,107,0
x-ai-grok-4.5,60,2,,demand;freight;port,137,0
x-ai-grok-4.5,60,3,,freight;quality,159,0
x-ai-grok-4.5,60,4,quality,demand;freight;quality;supplier,163,0
x-ai-grok-4.5,60,5,quality,demand;quality,186,0
x-ai-grok-4.5,60,6,quality,demand;freight;quality,219,0
x-ai-grok-4.5,60,7,,disruption,113,0
x-ai-grok-4.5,60,8,disruption,demand;disruption;freight;port,272,0
x-ai-grok-4.5,60,9,,demand;disruption;freight;port;supplier,206,0
x-ai-grok-4.5,60,10,demand,demand,201,0
x-ai-grok-4.5,60,11,demand,demand,365,1
x-ai-grok-4.5,60,12,demand,demand;freight;port;supplier,482,0
x-ai-grok-4.5,60,13,demand,demand;freight;supplier,282,1
x-ai-grok-4.5,60,14,demand,freight;supplier,497,0
x-ai-grok-4.5,60,15,demand,freight,194,0
x-ai-grok-4.5,60,16,demand,demand;freight;quality,193,0
x-ai-grok-4.5,60,17,demand,demand;freight,216,0
x-ai-grok-4.5,60,18,,demand;freight,235,0
x-ai-grok-4.5,60,19,,demand;disruption;freight;supplier,372,0
x-ai-grok-4.5,60,20,disruption,demand;disruption;freight;port,349,0
x-ai-grok-4.5,60,21,port,demand;disruption;freight;port;supplier,261,0
x-ai-grok-4.5,60,22,,demand;port,566,0
x-ai-grok-4.5,60,23,,quality;supplier,144,0
x-ai-grok-4.5,60,24,,demand,297,0
x-ai-grok-4.5,60,25,,demand;supplier,191,0
x-ai-grok-4.5,60,26,,,110,0
x-ai-grok-4.5,72,1,,demand;freight,237,0
x-ai-grok-4.5,72,2,,port;quality,176,0
x-ai-grok-4.5,72,3,,freight,235,0
x-ai-grok-4.5,72,4,,freight;port;quality,93,0
x-ai-grok-4.5,72,5,,demand;freight,58,0
x-ai-grok-4.5,72,6,,,214,0
x-ai-grok-4.5,72,7,quality,freight;supplier,168,0
x-ai-grok-4.5,72,8,quality;supplier,freight;supplier,602,1
x-ai-grok-4.5,72,9,,freight;supplier,591,0
x-ai-grok-4.5,72,10,port,freight;port,148,0
x-ai-grok-4.5,72,11,,demand,332,0
x-ai-grok-4.5,72,12,,demand;freight,227,0
x-ai-grok-4.5,72,13,,,92,0
x-ai-grok-4.5,72,14,,demand,164,0
x-ai-grok-4.5,72,15,,,261,0
x-ai-grok-4.5,72,16,,demand;quality,214,0
x-ai-grok-4.5,72,17,,,109,0
x-ai-grok-4.5,72,18,,demand;port,193,0
x-ai-grok-4.5,72,19,,port,179,0
x-ai-grok-4.5,72,20,supplier,,178,0
x-ai-grok-4.5,72,21,port;supplier,demand;port;supplier,232,0
x-ai-grok-4.5,72,22,port,freight;port,413,0
x-ai-grok-4.5,72,23,port,freight;port,528,0
x-ai-grok-4.5,72,24,port,disruption;port,571,0
x-ai-grok-4.5,72,25,port;supplier,port,578,0
x-ai-grok-4.5,72,26,demand;port;supplier,,569,0
x-ai-grok-4.5,74,1,,demand,112,0
x-ai-grok-4.5,74,2,quality,demand;freight,219,0
x-ai-grok-4.5,74,3,,freight;port;supplier,134,0
x-ai-grok-4.5,74,4,port,demand;disruption;freight;port,367,1
x-ai-grok-4.5,74,5,port,port,596,1
x-ai-grok-4.5,74,6,port,port,572,0
x-ai-grok-4.5,74,7,port,port,603,1
x-ai-grok-4.5,74,8,port,port,618,0
x-ai-grok-4.5,74,9,demand,,402,0
x-ai-grok-4.5,74,10,demand,demand,131,0
x-ai-grok-4.5,74,11,demand,demand;port;supplier,119,0
x-ai-grok-4.5,74,12,demand;supplier,demand;supplier,98,0
x-ai-grok-4.5,74,13,demand;port;supplier,disruption;port;supplier,450,1
x-ai-grok-4.5,74,14,demand;supplier,demand;supplier,531,0
x-ai-grok-4.5,74,15,supplier,demand;quality;supplier,212,0
x-ai-grok-4.5,74,16,,quality,105,0
x-ai-grok-4.5,74,17,,quality,82,0
x-ai-grok-4.5,74,18,,supplier,198,0
x-ai-grok-4.5,74,19,,freight,243,0
x-ai-grok-4.5,74,20,,demand,71,0
x-ai-grok-4.5,74,21,,,275,0
x-ai-grok-4.5,74,22,,demand,148,0
x-ai-grok-4.5,74,23,,demand,238,1
x-ai-grok-4.5,74,24,demand,,531,0
x-ai-grok-4.5,74,25,demand,,86,0
x-ai-grok-4.5,74,26,demand,,56,0
x-ai-grok-4.5,75,1,,supplier,99,0
x-ai-grok-4.5,75,2,supplier,demand;freight;supplier,251,0
x-ai-grok-4.5,75,3,supplier,demand;quality;supplier,208,0
x-ai-grok-4.5,75,4,,demand;quality,215,0
x-ai-grok-4.5,75,5,,supplier,191,0
x-ai-grok-4.5,75,6,,demand;freight,195,0
x-ai-grok-4.5,75,7,,demand;freight,226,0
x-ai-grok-4.5,75,8,,,164,0
x-ai-grok-4.5,75,9,,demand,162,0
x-ai-grok-4.5,75,10,,port,111,0
x-ai-grok-4.5,75,11,,,142,0
x-ai-grok-4.5,75,12,demand,demand;disruption;port,114,0
x-ai-grok-4.5,75,13,demand;disruption,demand;disruption;freight;port,330,0
x-ai-grok-4.5,75,14,demand;disruption,disruption;freight,663,0
x-ai-grok-4.5,75,15,demand,disruption,710,1
x-ai-grok-4.5,75,16,,demand;supplier,458,0
x-ai-grok-4.5,75,17,,demand,137,0
x-ai-grok-4.5,75,18,,demand;quality,172,0
x-ai-grok-4.5,75,19,,demand;supplier,107,0
x-ai-grok-4.5,75,20,,,163,0
x-ai-grok-4.5,75,21,,demand;quality,192,0
x-ai-grok-4.5,75,22,quality,demand,190,0
x-ai-grok-4.5,75,23,quality,demand,166,0
x-ai-grok-4.5,75,24,,,133,0
x-ai-grok-4.5,75,25,demand;port;supplier,disruption;port,121,0
x-ai-grok-4.5,75,26,demand;port;supplier,,451,0
x-ai-grok-4.5,82,1,port,port,161,0
x-ai-grok-4.5,82,2,,demand;quality,187,0
x-ai-grok-4.5,82,3,,freight;supplier,158,0
x-ai-grok-4.5,82,4,supplier,freight;quality,352,0
x-ai-grok-4.5,82,5,supplier,demand;supplier,288,0
x-ai-grok-4.5,82,6,port,demand;freight;port,414,0
x-ai-grok-4.5,82,7,port,disruption;port,346,0
x-ai-grok-4.5,82,8,,demand,396,0
x-ai-grok-4.5,82,9,,demand,204,0
x-ai-grok-4.5,82,10,,,184,0
x-ai-grok-4.5,82,11,,disruption,190,0
x-ai-grok-4.5,82,12,,disruption;freight,416,0
x-ai-grok-4.5,82,13,,,253,0
x-ai-grok-4.5,82,14,,demand,208,0
x-ai-grok-4.5,82,15,,demand;quality,178,0
x-ai-grok-4.5,82,16,port,port;quality,241,0
x-ai-grok-4.5,82,17,port,disruption;port;supplier,632,0
x-ai-grok-4.5,82,18,disruption;port,demand;disruption;port,776,0
x-ai-grok-4.5,82,19,port;quality,demand;disruption;port,346,0
x-ai-grok-4.5,82,20,quality,freight;quality,516,0
x-ai-grok-4.5,82,21,quality,supplier,235,0
x-ai-grok-4.5,82,22,quality,demand,215,0
x-ai-grok-4.5,82,23,quality,,169,0
x-ai-grok-4.5,82,24,demand;quality,,179,0
x-ai-grok-4.5,82,25,demand;port;quality,supplier,153,0
x-ai-grok-4.5,82,26,demand;port;quality,,141,0
x-ai-grok-4.5,85,1,,,132,0
x-ai-grok-4.5,85,2,,freight;quality,185,0
x-ai-grok-4.5,85,3,,,146,0
x-ai-grok-4.5,85,4,,demand,134,0
x-ai-grok-4.5,85,5,,demand;disruption,315,0
x-ai-grok-4.5,85,6,disruption,disruption;port,380,0
x-ai-grok-4.5,85,7,disruption,disruption;port,429,0
x-ai-grok-4.5,85,8,,demand;supplier,565,1
x-ai-grok-4.5,85,9,,,446,0
x-ai-grok-4.5,85,10,,,127,0
x-ai-grok-4.5,85,11,,,144,0
x-ai-grok-4.5,85,12,,demand;freight;quality;supplier,138,0
x-ai-grok-4.5,85,13,,demand;supplier,229,0
x-ai-grok-4.5,85,14,supplier,demand;supplier,197,0
x-ai-grok-4.5,85,15,,supplier,123,0
x-ai-grok-4.5,85,16,,demand,163,0
x-ai-grok-4.5,85,17,,quality,173,0
x-ai-grok-4.5,85,18,demand,demand;freight;quality,189,0
x-ai-grok-4.5,85,19,demand,demand,195,0
x-ai-grok-4.5,85,20,demand,demand;port,239,0
x-ai-grok-4.5,85,21,demand,demand;port,259,0
x-ai-grok-4.5,85,22,,demand,239,0
x-ai-grok-4.5,85,23,demand;port,disruption;port,293,1
x-ai-grok-4.5,85,24,demand;port,port,775,1
x-ai-grok-4.5,85,25,demand;port,disruption;freight;port,724,1
x-ai-grok-4.5,85,26,demand;disruption;port,,744,1
x-ai-grok-4.5,86,1,,demand;freight,207,0
x-ai-grok-4.5,86,2,,demand;disruption,172,0
x-ai-grok-4.5,86,3,,demand;disruption;freight;port;supplier,433,0
x-ai-grok-4.5,86,4,,demand;supplier,247,0
x-ai-grok-4.5,86,5,demand,demand,147,0
x-ai-grok-4.5,86,6,demand,demand;freight;supplier,209,0
x-ai-grok-4.5,86,7,demand,demand;supplier,189,0
x-ai-grok-4.5,86,8,,demand,510,0
x-ai-grok-4.5,86,9,,,173,0
x-ai-grok-4.5,86,10,,freight;port,157,0
x-ai-grok-4.5,86,11,,quality;supplier,183,0
x-ai-grok-4.5,86,12,,supplier,196,0
x-ai-grok-4.5,86,13,,demand;supplier,162,0
x-ai-grok-4.5,86,14,,demand;quality;supplier,164,0
x-ai-grok-4.5,86,15,,quality,215,0
x-ai-grok-4.5,86,16,,demand;freight;quality;supplier,214,0
x-ai-grok-4.5,86,17,,demand,202,0
x-ai-grok-4.5,86,18,,quality;supplier,145,0
x-ai-grok-4.5,86,19,supplier,supplier,265,0
x-ai-grok-4.5,86,20,,,239,0
x-ai-grok-4.5,86,21,,demand;quality;supplier,156,0
x-ai-grok-4.5,86,22,quality,quality;supplier,224,0
x-ai-grok-4.5,86,23,quality,demand;disruption,183,0
x-ai-grok-4.5,86,24,,demand;disruption,449,0
x-ai-grok-4.5,86,25,,,257,0
x-ai-grok-4.5,86,26,,,154,0
x-ai-grok-4.5,9,1,,,187,0
x-ai-grok-4.5,9,2,port,demand;port;supplier,145,0
x-ai-grok-4.5,9,3,port,freight;port;quality;supplier,186,0
x-ai-grok-4.5,9,4,port,demand;freight;port,636,0
x-ai-grok-4.5,9,5,,quality,117,0
x-ai-grok-4.5,9,6,supplier,demand;freight;quality;supplier,119,0
x-ai-grok-4.5,9,7,quality;supplier,freight;supplier,414,0
x-ai-grok-4.5,9,8,quality;supplier,freight;supplier,88,0
x-ai-grok-4.5,9,9,freight;quality;supplier,freight;supplier,280,0
x-ai-grok-4.5,9,10,freight;quality,demand;freight,450,0
x-ai-grok-4.5,9,11,freight,demand;freight,72,0
x-ai-grok-4.5,9,12,,,52,0
x-ai-grok-4.5,9,13,,demand,303,0
x-ai-grok-4.5,9,14,,disruption,204,0
x-ai-grok-4.5,9,15,supplier,demand,503,0
x-ai-grok-4.5,9,16,supplier,demand;freight;quality;supplier,239,0
x-ai-grok-4.5,9,17,supplier,supplier,229,0
x-ai-grok-4.5,9,18,supplier,demand,218,0
x-ai-grok-4.5,9,19,,demand;port,224,0
x-ai-grok-4.5,9,20,port,demand;port,272,0
x-ai-grok-4.5,9,21,port;quality,freight;port,622,0
x-ai-grok-4.5,9,22,port;quality;supplier,demand;disruption;port,582,0
x-ai-grok-4.5,9,23,quality;supplier,,440,0
x-ai-grok-4.5,9,24,quality;supplier,,135,0
x-ai-grok-4.5,9,25,quality;supplier,supplier,116,0
x-ai-grok-4.5,9,26,demand;quality;supplier,,72,0
x-ai-grok-4.5,90,1,port,demand;freight;port;supplier,185,0
x-ai-grok-4.5,90,2,,,217,0
x-ai-grok-4.5,90,3,,freight,208,0
x-ai-grok-4.5,90,4,,,192,0
x-ai-grok-4.5,90,5,,demand;freight,206,0
x-ai-grok-4.5,90,6,port,freight;port,181,0
x-ai-grok-4.5,90,7,,demand;freight,105,0
x-ai-grok-4.5,90,8,,,148,0
x-ai-grok-4.5,90,9,,,205,0
x-ai-grok-4.5,90,10,,,181,0
x-ai-grok-4.5,90,11,demand,demand,154,0
x-ai-grok-4.5,90,12,demand,,181,0
x-ai-grok-4.5,90,13,demand,demand;supplier,152,0
x-ai-grok-4.5,90,14,demand,demand;supplier,174,0
x-ai-grok-4.5,90,15,,freight;quality,234,0
x-ai-grok-4.5,90,16,,disruption,219,0
x-ai-grok-4.5,90,17,disruption,disruption;port,318,0
x-ai-grok-4.5,90,18,,demand;disruption,261,0
x-ai-grok-4.5,90,19,,disruption;freight,258,0
x-ai-grok-4.5,90,20,,demand,196,0
x-ai-grok-4.5,90,21,,demand,264,0
x-ai-grok-4.5,90,22,disruption,demand;disruption;supplier,610,0
x-ai-grok-4.5,90,23,disruption;port,disruption;freight;supplier,679,0
x-ai-grok-4.5,90,24,disruption;port;supplier,disruption;freight;supplier,274,0
x-ai-grok-4.5,90,25,disruption;supplier,disruption;freight;supplier,346,0
x-ai-grok-4.5,90,26,disruption;supplier,,485,0
x-ai-grok-4.5,91,1,,freight,148,0
x-ai-grok-4.5,91,2,,demand;freight,172,0
x-ai-grok-4.5,91,3,,demand;port,126,0
x-ai-grok-4.5,91,4,,demand;port;supplier,388,0
x-ai-grok-4.5,91,5,demand,freight,144,0
x-ai-grok-4.5,91,6,demand,demand,176,0
x-ai-grok-4.5,91,7,demand,demand,85,0
x-ai-grok-4.5,91,8,demand,demand,174,0
x-ai-grok-4.5,91,9,,demand;port,561,0
x-ai-grok-4.5,91,10,,demand;freight;supplier,166,0
x-ai-grok-4.5,91,11,,,148,0
x-ai-grok-4.5,91,12,,port,112,0
x-ai-grok-4.5,91,13,,,127,0
x-ai-grok-4.5,91,14,,,119,0
x-ai-grok-4.5,91,15,,disruption,364,0
x-ai-grok-4.5,91,16,disruption,disruption;port,212,0
x-ai-grok-4.5,91,17,disruption,disruption;freight;supplier,732,0
x-ai-grok-4.5,91,18,,freight,739,0
x-ai-grok-4.5,91,19,,freight;supplier,236,0
x-ai-grok-4.5,91,20,,demand,118,0
x-ai-grok-4.5,91,21,,demand;freight,186,0
x-ai-grok-4.5,91,22,,port,159,0
x-ai-grok-4.5,91,23,,,123,0
x-ai-grok-4.5,91,24,,demand,152,0
x-ai-grok-4.5,91,25,,port,85,0
x-ai-grok-4.5,91,26,port,,89,0
x-ai-grok-4.5,94,1,,demand;freight,193,0
x-ai-grok-4.5,94,2,,demand,137,0
x-ai-grok-4.5,94,3,,demand,198,0
x-ai-grok-4.5,94,4,,supplier,133,0
x-ai-grok-4.5,94,5,,port,225,0
x-ai-grok-4.5,94,6,demand;port,freight;port,289,0
x-ai-grok-4.5,94,7,demand;port,disruption;port,393,0
x-ai-grok-4.5,94,8,demand;port,demand;freight;port,793,1
x-ai-grok-4.5,94,9,demand,demand;quality;supplier,578,0
x-ai-grok-4.5,94,10,,demand;quality,259,0
x-ai-grok-4.5,94,11,,demand;freight,214,0
x-ai-grok-4.5,94,12,port,port,271,0
x-ai-grok-4.5,94,13,,demand;supplier,245,0
x-ai-grok-4.5,94,14,,supplier,183,0
x-ai-grok-4.5,94,15,demand,demand;supplier,181,0
x-ai-grok-4.5,94,16,demand;quality;supplier,quality;supplier,293,0
x-ai-grok-4.5,94,17,demand;quality;supplier,demand;freight;quality;supplier,460,0
x-ai-grok-4.5,94,18,demand,demand;freight;supplier,356,0
x-ai-grok-4.5,94,19,freight,freight,393,0
x-ai-grok-4.5,94,20,freight;supplier,demand;freight,604,0
x-ai-grok-4.5,94,21,freight;supplier,demand;freight;supplier,147,0
x-ai-grok-4.5,94,22,freight;supplier,freight,124,0
x-ai-grok-4.5,94,23,freight;supplier,freight,100,0
x-ai-grok-4.5,94,24,supplier,,74,0
x-ai-grok-4.5,94,25,supplier,,54,0
x-ai-grok-4.5,94,26,port;supplier,,38,0
x-ai-grok-4.5,95,1,,freight;supplier,311,0
x-ai-grok-4.5,95,2,freight,demand;freight,106,0
x-ai-grok-4.5,95,3,freight,freight,510,0
x-ai-grok-4.5,95,4,freight,demand;freight,75,0
x-ai-grok-4.5,95,5,freight,freight;port,374,0
x-ai-grok-4.5,95,6,freight;port,demand;freight;port,111,0
x-ai-grok-4.5,95,7,freight;port,demand;freight;port,418,0
x-ai-grok-4.5,95,8,demand;port,port,414,0
x-ai-grok-4.5,95,9,demand;port,demand;port,296,0
x-ai-grok-4.5,95,10,demand;port,freight;port;supplier,681,1
x-ai-grok-4.5,95,11,demand;port,port;quality,482,0
x-ai-grok-4.5,95,12,port,demand;disruption;port,633,1
x-ai-grok-4.5,95,13,port,freight;port,939,1
x-ai-grok-4.5,95,14,,demand,467,0
x-ai-grok-4.5,95,15,demand,demand,140,0
x-ai-grok-4.5,95,16,demand,demand,111,0
x-ai-grok-4.5,95,17,demand,demand;supplier,131,0
x-ai-grok-4.5,95,18,demand,demand,101,0
x-ai-grok-4.5,95,19,demand,demand;supplier,124,0
x-ai-grok-4.5,95,20,,,135,0
x-ai-grok-4.5,95,21,,demand;freight;supplier,192,1
x-ai-grok-4.5,95,22,,demand;freight;quality,482,0
x-ai-grok-4.5,95,23,,,144,0
x-ai-grok-4.5,95,24,,,88,0
x-ai-grok-4.5,95,25,,,67,0
x-ai-grok-4.5,95,26,,,46,0
x-ai-grok-4.5,99,1,,freight,231,0
x-ai-grok-4.5,99,2,,demand;port,171,0
x-ai-grok-4.5,99,3,demand;port,demand;port,152,0
x-ai-grok-4.5,99,4,demand,disruption,216,0
x-ai-grok-4.5,99,5,demand;disruption,demand;disruption;port;supplier,581,0
x-ai-grok-4.5,99,6,demand;disruption,demand;disruption;supplier,762,1
x-ai-grok-4.5,99,7,demand;port,demand;port,809,1
x-ai-grok-4.5,99,8,port,port,595,1
x-ai-grok-4.5,99,9,demand;port,demand;disruption;freight;port,673,1
x-ai-grok-4.5,99,10,demand;port,freight;port;quality,839,1
x-ai-grok-4.5,99,11,demand,,452,0
x-ai-grok-4.5,99,12,demand,supplier,128,0
x-ai-grok-4.5,99,13,port,demand;port,107,0
x-ai-grok-4.5,99,14,port,port,82,0
x-ai-grok-4.5,99,15,port,port,83,0
x-ai-grok-4.5,99,16,port,demand;port;supplier,123,0
x-ai-grok-4.5,99,17,port,freight;quality;supplier,125,0
x-ai-grok-4.5,99,18,,demand;quality;supplier,258,0
x-ai-grok-4.5,99,19,,disruption;supplier,191,0
